class_number,course_id,grade,id,idnumber,mark,term_code,userid,username
30213,163601,F2,146728,110413644,13,2412,82425,kleaj004
30213,163601,D,146729,110448834,77,2412,96379,mcmny004
30213,163601,C,146730,110447844,68,2412,96005,mooky015
30213,163601,D,146731,110446484,80,2412,95846,morsy066
30213,163601,P1,146732,110443967,64,2412,95835,murak002
30213,163601,C,146733,110430428,74,2412,93682,pasmy021
30213,163601,C,146734,110440947,66,2412,95407,pracy009
30213,163601,D,146735,110449702,81,2412,96770,priby012
30213,163601,F2,146736,110449709,5,2412,96604,qamhy002
30213,163601,C,146737,110445687,66,2412,95433,quisa008
30213,163601,C,146738,110231102,66,2412,97123,resjr001
30213,163601,C,146739,110446562,73,2412,96430,satja001
30213,163601,F2,146740,110167920,4,2412,96006,scrty001
30213,163601,D,146741,110410226,76,2412,80629,sencm001
30213,163601,P1,146742,110355070,60,2412,36640,steby029
30213,163601,C,146743,110277259,67,2412,15939,tatre001
30213,163601,F2,146744,110450320,2,2412,97265,taysy050
30213,163601,F2,146745,110382325,5,2412,93686,tomty005
30213,163601,C,146746,110438820,67,2412,94909,wegjy002
30213,163601,C,146747,110448469,73,2412,96411,lpmqw089
30213,163601,D,146748,110447236,81,2412,96150,wolly006
30213,163601,F2,146749,110220772,32,2412,93333,mohfy023
30216,163601,F2,146750,110439701,34,2412,95970,argky001
30216,163601,F2,146751,110434616,32,2412,94103,beamy020
30216,163601,F1,146752,110375583,45,2412,90864,bency021
30216,163601,C,146753,110450023,73,2412,96807,caldy018
30216,163601,F2,146754,110321081,29,2412,22184,cliky007
30216,163601,C,146755,110449567,67,2412,96816,conjy029
30216,163601,D,146756,110446548,81,2412,95870,davsy050
30216,163601,F2,146757,110271739,14,2412,96300,doumy009
30216,163601,C,146758,110413827,70,2412,69215,giegy002
30216,163601,P1,146759,110447951,60,2412,96167,golay019
30216,163601,P2,146760,110449006,54,2412,97003,grasy048
30216,163601,P1,146761,110392475,62,2412,96668,fxcqs015
30216,163601,F2,146762,110451062,0,2412,97195,harny038
30216,163601,C,146763,110367458,68,2412,96599,hiljy042
30216,163601,F2,146764,110437685,6,2412,96568,hinry003
30216,163601,D,146765,110429399,77,2412,97157,hochy004
30216,163601,C,146766,110178010,69,2412,29393,kataj004
30216,163601,D,146767,110441641,79,2412,96174,midey001
30216,163601,D,146768,110363442,78,2412,43874,mozmy002
30216,163601,D,146769,110359305,83,2412,37881,munsy030
30216,163601,P1,146770,110431643,55,2412,94503,nieiy002
30216,163601,F2,146771,100014740,0,2412,55248,palmj007
30216,163601,D,146772,110451224,82,2412,97494,perwm001
30216,163601,F1,146773,110430142,46,2412,93136,ricry021
30216,163601,C,146774,110451045,65,2412,97208,rusky013
30216,163601,P1,146775,110341046,63,2412,97448,solcy008
30216,163601,P2,146776,110445848,53,2412,95645,stebj014
30216,163601,F2,146777,110267388,32,2412,96278,vangc001
30216,163601,C,146778,110408896,73,2412,96239,vaupy004
30216,163601,C,146779,110448754,69,2412,96258,walty039
30216,163601,D,146780,110449528,76,2412,96499,webay009
30216,163601,D,146781,110450270,81,2412,96815,whigy006
30216,163601,D,146782,110437357,78,2412,97043,zuhfs001
30215,163601,P1,146664,110438312,56,2412,96505,visey001
30215,163601,P1,146665,110449582,55,2412,96513,vissy010
40481,163601,F2,151490,110452294,36,2414,97768,dubjy003
40385,163601,F1,151547,110454982,42,2414,98357,andcy042
40385,163601,D,151548,110455777,84,2414,98688,behoy001
40385,163601,P1,151549,110453531,63,2414,98077,cardz001
40385,163601,P1,151550,110432133,56,2414,94737,harpy027
40385,163601,D,151551,110453482,77,2414,98040,heajy025
40385,163601,C,151552,110448328,66,2414,96081,johry030
40385,163601,F2,151553,00103004M,0,2414,97729,liytz001
40385,163601,D,151554,110447469,79,2414,97714,simcy027
40385,163601,P1,151555,110451530,63,2414,97489,tueby001
40385,163601,P2,151556,110441159,52,2414,95343,watjy043
40383,163601,P1,151687,110439696,63,2414,95271,adasy021
40383,163601,F1,151688,110285019,44,2414,97451,eaghp001
40383,163601,C,151689,110454560,68,2414,98176,fabey001
40383,163601,F2,151690,110374364,2,2414,78241,faijj001
40383,163601,C,151691,110374689,66,2414,94762,fioad001
40383,163601,F2,151692,110373132,26,2414,79354,khomj003
40383,163601,P1,151693,110453871,59,2414,98486,lancy034
40383,163601,C,151694,110448937,70,2414,97186,obray010
40383,163601,C,151695,110454907,73,2414,98286,writy009
40379,163601,C,151696,110454820,65,2414,98671,angcy015
40379,163601,P1,151697,110455591,62,2414,98571,batmy024
40379,163601,P1,151698,110335047,59,2414,32382,bissy012
40379,163601,P2,151699,110451425,51,2414,97450,brosy060
40379,163601,D,151700,110453277,78,2414,97820,bucjy022
40379,163601,HD,151701,110452882,85,2414,97804,chaty151
40379,163601,D,151702,110452603,82,2414,97848,diefy001
40379,163601,P1,151703,110453439,55,2414,97990,hewcy011
40379,163601,P1,151704,110453200,61,2414,97759,kaway006
40379,163601,C,151705,110451165,68,2414,97445,koysy011
40379,163601,C,151706,110452678,72,2414,97833,lazdy005
40379,163601,C,151707,110451738,73,2414,98198,lescy005
40379,163601,C,151708,110455056,70,2414,98331,mcljy024
40379,163601,P1,151709,110441741,63,2414,96608,molly004
40379,163601,C,151710,110279260,68,2414,97829,ndaey002
40379,163601,C,151711,110455723,73,2414,98622,picsy008
40379,163601,F2,151712,110389218,39,2414,54984,zakmy011
40379,163601,C,151713,110220772,67,2414,93333,mohfy023
40464,163601,C,151714,110455366,72,2414,98432,davty021
40464,163601,P2,151715,110314099,50,2414,23413,otoay001
40381,163601,F2,151716,110255950,23,2414,27661,ajaay004
40381,163601,C,151717,110418033,72,2414,53471,brojy068
40381,163601,P1,151718,110455111,62,2414,98472,covcy003
40381,163601,P2,151719,110439179,52,2414,98742,gulby003
40381,163601,C,151720,110454080,69,2414,98197,hatky014
40381,163601,C,151721,110454190,70,2414,98438,howvy002
40381,163601,C,151722,110455000,68,2414,98334,jonry031
40381,163601,D,151723,110452655,75,2414,97932,kenjy028
40381,163601,P2,151724,110232133,53,2414,97517,korjy003
40381,163601,D,151725,110453355,83,2414,97924,mazsy015
40381,163601,D,151726,110139028,79,2414,98303,meecl001
40381,163601,F2,151727,110451426,6,2414,98336,munhy004
40381,163601,F2,151728,110452440,14,2414,97877,munry013
40381,163601,F2,151729,110097207,32,2414,98370,roscy013
40381,163601,C,151730,110045927,74,2414,96218,salmy019
40381,163601,P2,151731,110316956,54,2414,48547,schcj019
40381,163601,C,151732,110453555,70,2414,98619,zagry001
40384,163601,C,151733,110431893,66,2414,93600,afssy003
40384,163601,F1,151734,110353029,40,2414,35031,bamwy001
40384,163601,D,151735,110455327,79,2414,98565,chrry006
40384,163601,F2,151736,110027519,0,2414,46836,clama005
40384,163601,C,151737,110451663,67,2414,97531,crody019
40384,163601,C,151738,110455565,70,2414,98647,curay018
40384,163601,C,151739,110441192,72,2414,95735,dewmy004
40384,163601,P2,151740,110453900,50,2414,98035,drumy006
40384,163601,P1,151741,110428583,56,2414,95926,ednny001
40384,163601,P1,151742,110360735,62,2414,97790,haznb001
40384,163601,F2,151743,110455568,5,2414,98685,iarby001
40384,163601,C,151744,110454815,68,2414,98512,margy045
40384,163601,F1,151745,110451578,47,2414,97447,mcpjy010
40384,163601,D,151746,110453790,75,2414,98488,micry015
40384,163601,C,151747,110451094,71,2414,97754,ocohy003
40384,163601,P1,151748,110455139,56,2414,98490,party032
40384,163601,P1,151749,110454619,56,2414,98139,rusey007
40384,163601,C,151750,110453625,70,2414,98201,steby037
40384,163601,P1,151751,110451330,57,2414,97725,sulsy031
40384,163601,F2,151752,110130467,30,2414,98666,thoem007
40384,163601,F1,151753,110438563,45,2414,98170,timey006
40384,163601,F2,151754,110254884,0,2414,98712,tinsy011
40384,163601,I,151755,110454525,,2414,98269,toaty001
40384,163601,D,151756,110316586,75,2414,43240,tobal002
40384,163601,D,151757,110454971,77,2414,98372,treoy002
40384,163601,C,151758,110451788,71,2414,97571,tursy037
40384,163601,HD,151759,110450358,85,2414,97057,vanpy023
40384,163601,P2,151760,110453271,50,2414,97891,turcy019
40384,163601,D,151761,110452817,76,2414,97712,weijy041
40384,163601,C,151762,110439395,71,2414,95115,xiozy010
40384,163601,F2,151763,110455924,0,2414,98757,yooay004
40384,163601,F2,151764,110431488,28,2414,97708,yosmy003
40380,163601,P1,151765,110454184,57,2414,98343,barny040
40380,163601,P1,151766,110453966,59,2414,98031,baydy003
40380,163601,F2,151767,110427046,0,2414,98353,benca003
40380,163601,I,151768,110447401,,2414,97926,chact008
40380,163601,P1,151769,110455088,60,2414,98358,claly024
40380,163601,F2,151770,110393801,0,2414,48402,conay034
40380,163601,C,151771,110452390,69,2414,97679,curmy014
40380,163601,D,151772,110240820,77,2414,97733,giljl009
40380,163601,D,151773,110454187,81,2414,98669,grizy007
40380,163601,P1,151774,110453136,61,2414,97770,harzy004
40380,163601,P1,151775,110455055,62,2414,98311,higey003
40380,163601,F1,151776,110070179,41,2414,98285,hobkj001
40380,163601,D,151777,110452522,75,2414,97715,hogsy005
40380,163601,D,151778,110448778,78,2414,97821,jurdy009
40380,163601,P2,151779,110370638,54,2414,43247,kenny008
40380,163601,C,151780,110452515,69,2414,98151,linjy069
40380,163601,P1,151781,110454053,55,2414,98101,marcy090
40380,163601,F2,151782,110403448,32,2414,98168,mayby013
40380,163601,P1,151783,110455084,62,2414,98630,mcgsy037
40380,163601,C,151784,110287905,73,2414,29866,mcmhn001
40380,163601,F2,151785,110360102,0,2414,39825,meday008
40380,163601,D,151786,110455865,82,2414,98759,mohzy027
40380,163601,F2,151787,110451476,24,2414,97454,murmy042
40380,163601,C,151788,110454006,68,2414,98224,party031
40380,163601,C,151789,110453448,69,2414,98068,phily011
40380,163601,P2,151790,110451423,50,2414,97470,piljy007
40380,163601,F2,151791,110430697,18,2414,93629,rajny010
40380,163601,P1,151792,110453302,62,2414,97853,rosty018
40380,163601,F2,151793,110449357,5,2414,96966,rusdy020
40380,163601,C,151794,110455109,70,2414,98491,smijy078
40380,163601,D,151795,110454018,79,2414,97979,yormy001
40382,163601,P1,151796,110453057,60,2414,97769,alyzy026
40382,163601,D,151797,110446217,79,2414,96337,ayljy003
40382,163601,C,151798,110316569,69,2414,22615,benaw001
40382,163601,P1,151799,110230070,55,2414,6600,bursk005
40382,163601,C,151800,110451340,70,2414,97330,carey044
40382,163601,P1,151801,110453375,57,2414,97855,dhaby005
40382,163601,C,151802,110455731,70,2414,98683,disby002
40382,163601,P2,151803,110454213,54,2414,98516,donsy036
40382,163601,P1,151804,110451956,60,2414,97580,ellby011
40382,163601,F2,151805,110438615,0,2414,98674,bxzly001
40382,163601,HD,151806,110454631,85,2414,98439,frety013
40382,163601,P1,151807,110415665,59,2414,98640,jawhy003
40382,163601,D,151808,110455582,76,2414,98734,shory005
40382,163601,P1,151809,110448294,64,2414,96567,szlry001
40382,163601,D,151810,110452852,79,2414,97791,tholy053
40382,163601,D,151811,110443499,77,2414,95486,valab001
40382,163601,P2,151812,110454026,53,2414,98014,wesny017
40382,163601,F2,151813,110454502,9,2414,98566,wilky094
60248,163601,C,161299,110459421,65,2425,100378,barey036
60248,163601,C,161300,110460360,69,2425,100355,bardy065
60248,163601,C,161301,110430254,72,2425,93104,beaky011
60248,163601,D,161302,110229317,81,2425,38609,bilny008
60248,163601,D,161303,110450020,76,2425,96957,epamy001
60248,163601,D,161304,110457865,76,2425,99580,hagry003
60248,163601,F1,161305,110446563,45,2425,97049,hirpy002
60248,163601,C,161306,110459251,68,2425,100363,iliay002
60248,163601,HD,161307,110460262,85,2425,100451,kemby004
60248,163601,F2,161308,110347448,11,2425,100289,koaky004
60248,163601,C,161309,110408694,70,2425,100285,vonam001
60248,163601,P1,161310,110456277,63,2425,98867,lashy001
60248,163601,C,161311,110280948,66,2425,79711,mciay015
60248,163601,C,161312,110444447,73,2425,99873,pinar002
60248,163601,F2,161313,110430142,3,2425,93136,ricry021
60248,163601,P1,161314,110457598,61,2425,100253,schry026
60248,163601,P1,161315,110381945,58,2425,100338,siysy003
60248,163601,D,161316,110450362,82,2425,99789,stemy086
60248,163601,D,161317,110457466,75,2425,99265,whesy006
60245,163601,C,161318,110458397,67,2425,100094,andsy042
60245,163601,HD,161319,110459114,85,2425,100152,armjy027
60245,163601,P1,161320,110342949,62,2425,33252,bjeiy002
60245,163601,D,161321,110454110,83,2425,98496,carpy026
60245,163601,F2,161322,110270999,0,2425,98865,corfy004
60245,163601,P1,161323,110126458,55,2425,99029,denaa006
60245,163601,D,161324,110456813,75,2425,99459,galcy021
60245,163601,D,161325,110458973,76,2425,99870,gilay035
60245,163601,F2,161326,110422690,0,2425,92725,heiay005
60245,163601,C,161327,110453500,73,2425,98412,hismy004
60245,163601,F2,161328,110451819,0,2425,97521,jenry008
60245,163601,D,161329,110441215,79,2425,95387,kayjy008
60245,163601,HD,161330,110457470,85,2425,99264,marjy150
60245,163601,P1,161331,110434509,59,2425,94056,mccky038
60245,163601,P1,161332,110456261,59,2425,98868,nashy010
60245,163601,F2,161333,110446084,0,2425,100440,naypy009
60245,163601,D,161334,110368689,78,2425,99684,ngutt107
60245,163601,D,161335,110459877,75,2425,100380,osijy002
60245,163601,C,161336,110459129,66,2425,100036,cxqjy008
60245,163601,C,161337,110457079,72,2425,99233,prilm013
60245,163601,F2,161338,110460467,2,2425,100447,skiby010
60245,163601,D,161339,110375013,76,2425,76528,vercj004
60245,163601,P1,161340,110157671,63,2425,100307,watty009
60245,163601,F1,161341,110459948,47,2425,100379,wilry071
60245,163601,D,161342,110458256,82,2425,99583,wilay135
60270,163601,F2,161343,110460214,0,2425,100169,kurmy017
60246,163601,I,161344,00083905,,2425,96739,alwka01f
60246,163601,F2,161345,110456769,5,2425,99237,artcy009
60246,163601,I,161346,110460029,,2425,100298,bhany016
60246,163601,D,161347,110453444,75,2425,98983,burly035
60246,163601,P1,161348,110460345,57,2425,100369,caday004
60246,163601,D,161349,110395521,76,2425,50109,carly053
60246,163601,F2,161350,110308199,0,2425,100456,coysa001
60246,163601,D,161351,110458459,77,2425,99766,copmy006
60246,163601,P1,161352,100095420,57,2425,93414,devkm003
60246,163601,HD,161353,110459876,85,2425,100470,halfy004
60246,163601,F2,161354,110460213,25,2425,100172,limmy046
60246,163601,F2,161355,110421909,7,2425,54662,madpy007
60246,163601,P1,161356,110453861,55,2425,100469,mehay024
60246,163601,D,161357,110456443,82,2425,98923,papsy021
60246,163601,D,161358,110276293,82,2425,98755,penmy019
60246,163601,D,161359,110454214,76,2425,98149,sinay154
60246,163601,D,161360,110456122,79,2425,98860,soksy008
60246,163601,P1,161361,110393215,56,2425,48857,vanly042
60246,163601,D,161362,110452959,78,2425,97793,wally031
60283,163601,D,161363,110455544,78,2425,98494,mcqty001
60250,163601,P2,161479,110406518,50,2425,97107,alabo001
60250,163601,P1,161480,110295919,62,2425,35350,andry027
60250,163601,F2,161481,100007137,0,2425,98304,arcbs001
60250,163601,F1,161482,110437742,48,2425,98202,barby032
60250,163601,P1,161483,110120260,61,2425,99708,blaly006
60250,163601,F2,161484,110457952,0,2425,99606,chigy018
60250,163601,F2,161485,110456624,32,2425,98926,chmty001
60250,163601,F2,161486,110456612,30,2425,99007,chmzy002
60250,163601,P1,161487,110442363,64,2425,99329,cipmm001
60250,163601,F2,161488,110459866,0,2425,100139,cozcy001
60250,163601,P1,161489,110460080,64,2425,100385,darhy011
60250,163601,P1,161490,110460359,60,2425,100372,davty022
60250,163601,C,161491,110366616,67,2425,42701,dewhy002
60250,163601,C,161492,110454993,72,2425,98332,dimly007
60250,163601,F1,161493,110458241,45,2425,99769,drily003
60250,163601,P1,161494,110378120,61,2425,99525,filcg001
60250,163601,P1,161495,110456975,55,2425,99030,foxky007
60250,163601,C,161496,110458439,68,2425,100049,galny008
60250,163601,F2,161497,110287792,26,2425,36875,garmi002
60250,163601,F2,161498,110456691,0,2425,99006,gilty015
60250,163601,D,161499,110458838,83,2425,99865,glamy007
60250,163601,D,161500,110454944,76,2425,98440,jonsy035
60250,163601,C,161501,110456325,68,2425,98866,kenry015
60250,163601,D,161502,110455998,75,2425,98834,kerjy030
60250,163601,F2,161503,110460230,0,2425,100316,lewjy017
60250,163601,F2,161504,110456793,2,2425,99215,maejy003
60250,163601,HD,161505,110447980,85,2425,98030,marsy123
60250,163601,F2,161506,110450326,0,2425,97146,marky072
60250,163601,P1,161507,110457431,59,2425,99345,masay039
60250,163601,HD,161508,110429534,85,2425,92912,mcity008
60250,163601,D,161509,110458275,82,2425,99803,milsy054
60250,163601,C,161510,110426514,71,2425,55428,mitcl003
60250,163601,C,161511,110426269,72,2425,55382,mitrj004
60250,163601,F1,161512,110454924,41,2425,98333,moyky006
60250,163601,F2,161513,110457999,16,2425,99416,peeby003
60250,163601,F2,161514,110459009,6,2425,100403,reily013
60250,163601,HD,161515,110458579,85,2425,99723,smiay072
60250,163601,F1,161516,110230541,48,2425,94897,strgk002
60250,163601,F2,161517,110361368,0,2425,96114,traly052
60250,163601,C,161518,110460078,73,2425,100562,varcy015
60250,163601,C,161519,110455559,66,2425,99764,wicry006
60251,163601,F2,161520,110458155,0,2425,100162,betny004
60251,163601,D,161521,110458456,75,2425,100485,mnljy017
60251,163601,D,161522,110051676,78,2425,99482,colcr003
60251,163601,D,161523,110457922,77,2425,99770,corsy034
60251,163601,D,161524,110459219,78,2425,100360,diyfy006
60251,163601,HD,161525,110459253,85,2425,99952,germy018
60251,163601,D,161526,110457471,77,2425,99269,morey031
60251,163601,C,161527,110459705,69,2425,100076,newey009
60251,163601,D,161528,110457330,75,2425,99184,pieby002
60251,163601,D,161529,110171332,79,2425,99012,verdl002
60251,163601,C,161530,110456605,73,2425,99034,wigky007
60251,163601,P1,161531,110458108,59,2425,99575,ziyny001
60249,163601,F2,161532,110459678,25,2425,100056,griby017
60249,163601,C,161533,110262934,73,2425,99603,jacei001
60249,163601,F2,161534,110457278,28,2425,100013,mccdy026
60249,163601,F2,161535,110410095,30,2425,87514,rakmy001
60249,163601,I,161536,110338868,,2425,100337,shasy176
60249,163601,D,161537,110459258,79,2425,100382,woody024
60249,163601,P1,161538,110458336,62,2425,99579,zemsy001
60247,163601,P1,161539,110460046,63,2425,100453,budny005
60247,163601,C,161540,110334188,69,2425,90748,carjs010
60247,163601,C,161541,110459425,72,2425,100329,elmzy003
